submission_id,Condition,Index,ItemId,PageId,Stimulus,SubjectId,Word,device,experiment_duration,experiment_end_time,experiment_start_time,hand,mousePositionX,mousePositionY,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,wordPositionBottom,wordPositionLeft,wordPositionRight,wordPositionTop,wordRevealPart
71,,1-44,28,1,5,,家,,,,,,737,221,,,,第39位,20160,223.265625,733.375,751.375,203.265625,f
71,,1-44,28,1,5,,家,,,,,,740,221,,,,第39位,20208,223.265625,733.375,751.375,203.265625,f
71,,1-44,28,1,5,,家,,,,,,745,220,,,,第39位,20250,223.265625,733.375,751.375,203.265625,f
71,,1-45,28,1,5,,的,,,,,,758,219,,,,第39位,20299,223.265625,751.375,769.375,203.265625,f
71,,1-45,28,1,5,,的,,,,,,760,219,,,,第39位,20363,223.265625,751.375,769.375,203.265625,f
71,,1-45,28,1,5,,的,,,,,,762,219,,,,第39位,20400,223.265625,751.375,769.375,203.265625,f
71,,1-45,28,1,5,,的,,,,,,765,219,,,,第39位,20455,223.265625,751.375,769.375,203.265625,f
71,,1-45,28,1,5,,的,,,,,,766,219,,,,第39位,20502,223.265625,751.375,769.375,203.265625,f
71,,1-45,28,1,5,,的,,,,,,766,219,,,,第39位,20549,223.265625,751.375,769.375,203.265625,f
71,,1-45,28,1,5,,的,,,,,,766,219,,,,第39位,20601,223.265625,751.375,769.375,203.265625,f
71,,1-46,28,1,5,,城,,,,,,776,217,,,,第39位,20648,223.265625,769.375,787.375,203.265625,f
71,,1-46,28,1,5,,城,,,,,,779,217,,,,第39位,20703,223.265625,769.375,787.375,203.265625,f
71,,1-46,28,1,5,,城,,,,,,781,216,,,,第39位,20753,223.265625,769.375,787.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,790,214,,,,第39位,20799,223.265625,787.375,805.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,798,213,,,,第39位,20852,223.265625,787.375,805.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,801,212,,,,第39位,20909,223.265625,787.375,805.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,801,212,,,,第39位,20954,223.265625,787.375,805.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,802,212,,,,第39位,21001,223.265625,787.375,805.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,802,212,,,,第39位,21049,223.265625,787.375,805.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,802,212,,,,第39位,21112,223.265625,787.375,805.375,203.265625,f
71,,1-47,28,1,5,,市,,,,,,802,212,,,,第39位,21150,223.265625,787.375,805.375,203.265625,f
71,,1-48,28,1,5,,占,,,,,,806,214,,,,第39位,21205,223.265625,805.375,823.375,203.265625,f
71,,1-48,28,1,5,,占,,,,,,810,215,,,,第39位,21251,223.265625,805.375,823.375,203.265625,f
71,,1-48,28,1,5,,占,,,,,,813,216,,,,第39位,21298,223.265625,805.375,823.375,203.265625,f
71,,1-48,28,1,5,,占,,,,,,817,217,,,,第39位,21362,223.265625,805.375,823.375,203.265625,f
71,,1-48,28,1,5,,占,,,,,,819,217,,,,第39位,21408,223.265625,805.375,823.375,203.265625,f
71,,1-49,28,1,5,,据,,,,,,825,219,,,,第39位,21455,223.265625,823.375,841.375,203.265625,f
71,,1-49,28,1,5,,据,,,,,,826,219,,,,第39位,21502,223.265625,823.375,841.375,203.265625,f
71,,1-49,28,1,5,,据,,,,,,829,219,,,,第39位,21548,223.265625,823.375,841.375,203.265625,f
71,,1-49,28,1,5,,据,,,,,,833,219,,,,第39位,21600,223.265625,823.375,841.375,203.265625,f
71,,1-49,28,1,5,,据,,,,,,837,218,,,,第39位,21654,223.265625,823.375,841.375,203.265625,f
71,,1-49,28,1,5,,据,,,,,,840,218,,,,第39位,21703,223.265625,823.375,841.375,203.265625,f
71,,1-50,28,1,5,,了,,,,,,842,217,,,,第39位,21748,223.265625,841.375,859.375,203.265625,f
71,,1-50,28,1,5,,了,,,,,,853,217,,,,第39位,21811,223.265625,841.375,859.375,203.265625,f
71,,1-51,28,1,5,,前,,,,,,859,217,,,,第39位,21848,223.265625,859.375,877.375,203.265625,f
71,,1-51,28,1,5,,前,,,,,,861,217,,,,第39位,21898,223.265625,859.375,877.375,203.265625,f
71,,1-51,28,1,5,,前,,,,,,864,217,,,,第39位,21954,223.265625,859.375,877.375,203.265625,f
71,,1-51,28,1,5,,前,,,,,,866,217,,,,第39位,21998,223.265625,859.375,877.375,203.265625,f
71,,1-51,28,1,5,,前,,,,,,873,216,,,,第39位,22048,223.265625,859.375,877.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,877,217,,,,第39位,22104,223.265625,877.375,895.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,881,217,,,,第39位,22148,223.265625,877.375,895.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,883,217,,,,第39位,22199,223.265625,877.375,895.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,884,217,,,,第39位,22261,223.265625,877.375,895.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,885,217,,,,第39位,22307,223.265625,877.375,895.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,887,217,,,,第39位,22348,223.265625,877.375,895.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,888,217,,,,第39位,22402,223.265625,877.375,895.375,203.265625,f
71,,1-52,28,1,5,,七,,,,,,892,217,,,,第39位,22448,223.265625,877.375,895.375,203.265625,f
71,,1-53,28,1,5,,名,,,,,,906,215,,,,第39位,22514,223.265625,895.375,913.375,203.265625,f
71,,1-53,28,1,5,,名,,,,,,912,215,,,,第39位,22552,223.265625,895.375,913.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22605,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22652,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22699,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22761,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22810,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22860,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22907,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,22955,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,23002,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,914,215,,,,第39位,23049,223.265625,913.375,931.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,926,217,,,,第39位,23098,223.265625,913.375,931.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,960,220,,,,第39位,23151,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,965,220,,,,第39位,23205,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,965,220,,,,第39位,23252,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,965,220,,,,第39位,23298,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,965,220,,,,第39位,23351,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,965,220,,,,第39位,23414,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,965,220,,,,第39位,23462,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,953,220,,,,第39位,23508,223.265625,949.375,967.375,203.265625,f
71,,1-53,28,1,5,,名,,,,,,906,215,,,,第39位,23555,223.265625,895.375,913.375,203.265625,f
71,,1-53,28,1,5,,名,,,,,,906,215,,,,第39位,23601,223.265625,895.375,913.375,203.265625,f
71,,1-53,28,1,5,,名,,,,,,908,215,,,,第39位,23650,223.265625,895.375,913.375,203.265625,f
71,,1-54,28,1,5,,，,,,,,,917,216,,,,第39位,23698,223.265625,913.375,931.375,203.265625,f
71,,1-55,28,1,5,,维,,,,,,946,218,,,,第39位,23748,223.265625,931.375,949.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,954,218,,,,第39位,23804,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,959,218,,,,第39位,23848,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,960,218,,,,第39位,23898,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,962,218,,,,第39位,23960,223.265625,949.375,967.375,203.265625,f
71,,1-56,28,1,5,,也,,,,,,962,218,,,,第39位,24002,223.265625,949.375,967.375,203.265625,f
71,,1-57,28,1,5,,纳,,,,,,973,216,,,,第39位,24049,223.265625,967.375,985.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,987,218,,,,第39位,24102,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,994,219,,,,第39位,24149,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,994,219,,,,第39位,24212,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,995,219,,,,第39位,24258,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,995,219,,,,第39位,24305,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,995,219,,,,第39位,24352,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,997,219,,,,第39位,24398,223.265625,985.375,1003.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1004,219,,,,第39位,24448,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1012,219,,,,第39位,24511,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1013,219,,,,第39位,24560,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1013,219,,,,第39位,24607,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1013,219,,,,第39位,24654,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1013,219,,,,第39位,24702,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1013,220,,,,第39位,24759,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1009,223,,,,第39位,24798,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1007,225,,,,第39位,24848,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1006,225,,,,第39位,24900,223.265625,1003.375,1021.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,993,225,,,,第39位,24949,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,988,224,,,,第39位,24999,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,988,224,,,,第39位,25059,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,990,223,,,,第39位,25098,223.265625,985.375,1003.375,203.265625,f
71,,1-58,28,1,5,,与,,,,,,995,223,,,,第39位,25148,223.265625,985.375,1003.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1003,221,,,,第39位,25200,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1008,220,,,,第39位,25248,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1009,220,,,,第39位,25299,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1012,220,,,,第39位,25349,223.265625,1003.375,1021.375,203.265625,f
71,,1-59,28,1,5,,苏,,,,,,1014,220,,,,第39位,25398,223.265625,1003.375,1021.375,203.265625,f
71,,1-60,28,1,5,,黎,,,,,,1026,221,,,,第39位,25451,223.265625,1021.375,1039.375,203.265625,f
71,,1-60,28,1,5,,黎,,,,,,1029,221,,,,第39位,25499,223.265625,1021.375,1039.375,203.265625,f
71,,1-60,28,1,5,,黎,,,,,,1031,221,,,,第39位,25561,223.265625,1021.375,1039.375,203.265625,f
71,,1-60,28,1,5,,黎,,,,,,1032,221,,,,第39位,25610,223.265625,1021.375,1039.375,203.265625,f
71,,1-60,28,1,5,,黎,,,,,,1034,221,,,,第39位,25650,223.265625,1021.375,1039.375,203.265625,f
71,,1-60,28,1,5,,黎,,,,,,1036,220,,,,第39位,25698,223.265625,1021.375,1039.375,203.265625,f
71,,1-61,28,1,5,,世,,,,,,1051,219,,,,第39位,25750,223.265625,1039.375,1057.375,203.265625,f
71,,1-61,28,1,5,,世,,,,,,1056,219,,,,第39位,25800,223.265625,1039.375,1057.375,203.265625,f
71,,1-62,28,1,5,,、,,,,,,1060,219,,,,第39位,25861,223.265625,1057.375,1075.375,203.265625,f
71,,1-62,28,1,5,,、,,,,,,1060,219,,,,第39位,25899,223.265625,1057.375,1075.375,203.265625,f
71,,1-62,28,1,5,,、,,,,,,1068,219,,,,第39位,25954,223.265625,1057.375,1075.375,203.265625,f
71,,1-63,28,1,5,,慕,,,,,,1075,219,,,,第39位,26001,223.265625,1075.375,1093.375,203.265625,f
71,,1-63,28,1,5,,慕,,,,,,1075,219,,,,第39位,26048,223.265625,1075.375,1093.375,203.265625,f
71,,1-63,28,1,5,,慕,,,,,,1086,220,,,,第39位,26101,223.265625,1075.375,1093.375,203.265625,f
71,,1-63,28,1,5,,慕,,,,,,1090,220,,,,第39位,26148,223.265625,1075.375,1093.375,203.265625,f
71,,1-63,28,1,5,,慕,,,,,,1091,220,,,,第39位,26204,223.265625,1075.375,1093.375,203.265625,f
71,,1-63,28,1,5,,慕,,,,,,1092,220,,,,第39位,26252,223.265625,1075.375,1093.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1093,220,,,,第39位,26299,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1093,220,,,,第39位,26361,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1096,220,,,,第39位,26405,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1103,219,,,,第39位,26452,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1108,219,,,,第39位,26501,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1110,219,,,,第39位,26549,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1110,219,,,,第39位,26612,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1110,219,,,,第39位,26659,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1110,219,,,,第39位,26711,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1110,219,,,,第39位,26758,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1109,219,,,,第39位,26805,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1108,219,,,,第39位,26851,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1107,220,,,,第39位,26900,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1103,223,,,,第39位,26957,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1099,225,,,,第39位,27007,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1099,225,,,,第39位,27054,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1099,225,,,,第39位,27101,223.265625,1093.375,1111.375,203.265625,f
71,,1-64,28,1,5,,尼,,,,,,1107,224,,,,第39位,27151,223.265625,1093.375,1111.375,203.265625,f
71,,1-65,28,1,5,,黑,,,,,,1114,222,,,,第39位,27200,223.265625,1111.375,1129.375,203.265625,f
71,,1-65,28,1,5,,黑,,,,,,1123,222,,,,第39位,27249,223.265625,1111.375,1129.375,203.265625,f
71,,1-65,28,1,5,,黑,,,,,,1126,222,,,,第39位,27304,223.265625,1111.375,1129.375,203.265625,f
71,,1-65,28,1,5,,黑,,,,,,1127,222,,,,第39位,27349,223.265625,1111.375,1129.375,203.265625,f
71,,1-66,28,1,5,,、,,,,,,1131,222,,,,第39位,27405,223.265625,1129.375,1147.375,203.265625,f
71,,1-66,28,1,5,,、,,,,,,1139,222,,,,第39位,27453,223.265625,1129.375,1147.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1152,223,,,,第39位,27501,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1155,223,,,,第39位,27548,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1159,223,,,,第39位,27598,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1161,223,,,,第39位,27649,223.265625,1147.375,1165.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1165,223,,,,第39位,27699,223.265625,1165.375,1183.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1179,223,,,,第39位,27748,223.265625,1165.375,1183.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1183,223,,,,第39位,27798,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1184,223,,,,第39位,27847,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1184,223,,,,第39位,27901,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1184,223,,,,第39位,27963,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1184,223,,,,第39位,28010,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1183,223,,,,第39位,28049,223.265625,1183.375,1201.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1181,223,,,,第39位,28103,223.265625,1165.375,1183.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1180,223,,,,第39位,28150,223.265625,1165.375,1183.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1177,223,,,,第39位,28207,223.265625,1165.375,1183.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1168,223,,,,第39位,28259,223.265625,1165.375,1183.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1159,223,,,,第39位,28301,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1158,223,,,,第39位,28353,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1158,223,,,,第39位,28400,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1158,223,,,,第39位,28463,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1159,223,,,,第39位,28509,223.265625,1147.375,1165.375,203.265625,f
71,,1-67,28,1,5,,杜,,,,,,1163,223,,,,第39位,28556,223.265625,1147.375,1165.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1175,220,,,,第39位,28602,223.265625,1165.375,1183.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1176,220,,,,第39位,28650,223.265625,1165.375,1183.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1180,220,,,,第39位,28712,223.265625,1165.375,1183.375,203.265625,f
71,,1-68,28,1,5,,塞,,,,,,1181,220,,,,第39位,28752,223.265625,1165.375,1183.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1185,220,,,,第39位,28799,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1188,220,,,,第39位,28850,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1191,220,,,,第39位,28898,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1195,219,,,,第39位,28948,223.265625,1183.375,1201.375,203.265625,f
71,,1-69,28,1,5,,尔,,,,,,1198,219,,,,第39位,28998,223.265625,1183.375,1201.375,203.265625,f
71,,1-70,28,1,5,,多,,,,,,1201,219,,,,第39位,29048,223.265625,1201.375,1219.375,203.265625,f
71,,1-70,28,1,5,,多,,,,,,1205,218,,,,第39位,29104,223.265625,1201.375,1219.375,203.265625,f
71,,1-70,28,1,5,,多,,,,,,1205,218,,,,第39位,29151,223.265625,1201.375,1219.375,203.265625,f
71,,1-70,28,1,5,,多,,,,,,1207,218,,,,第39位,29203,223.265625,1201.375,1219.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1232,220,,,,第39位,29249,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29307,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29353,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29400,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29463,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29510,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29556,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29602,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29650,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29698,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29760,223.265625,1219.375,1237.375,203.265625,f
71,,1-71,28,1,5,,夫,,,,,,1235,220,,,,第39位,29807,223.265625,1219.375,1237.375,203.265625,f
71,,1-72,28,1,5,,和,,,,,,1239,220,,,,第39位,29850,223.265625,1237.375,1255.375,203.265625,f
71,,1-72,28,1,5,,和,,,,,,1244,219,,,,第39位,29899,223.265625,1237.375,1255.375,203.265625,f
71,,1-72,28,1,5,,和,,,,,,1244,219,,,,第39位,29952,223.265625,1237.375,1255.375,203.265625,f
71,,1-72,28,1,5,,和,,,,,,1248,218,,,,第39位,29998,223.265625,1237.375,1255.375,203.265625,f
71,,1-72,28,1,5,,和,,,,,,1249,218,,,,第39位,30055,223.265625,1237.375,1255.375,203.265625,f
71,,1-72,28,1,5,,和,,,,,,1249,218,,,,第39位,30102,223.265625,1237.375,1255.375,203.265625,f
71,,1-72,28,1,5,,和,,,,,,1251,218,,,,第39位,30149,223.265625,1237.375,1255.375,203.265625,f
71,,1-73,28,1,5,,法,,,,,,1255,217,,,,第39位,30198,223.265625,1255.375,1273.375,203.265625,f
71,,1-73,28,1,5,,法,,,,,,1259,217,,,,第39位,30248,223.265625,1255.375,1273.375,203.265625,f
71,,1-73,28,1,5,,法,,,,,,1261,217,,,,第39位,30307,223.265625,1255.375,1273.375,203.265625,f
71,,1-73,28,1,5,,法,,,,,,1263,217,,,,第39位,30348,223.265625,1255.375,1273.375,203.265625,f
71,,1-73,28,1,5,,法,,,,,,1267,217,,,,第39位,30398,223.265625,1255.375,1273.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1277,219,,,,第39位,30449,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1281,220,,,,第39位,30498,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1283,220,,,,第39位,30548,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1284,220,,,,第39位,30598,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1286,220,,,,第39位,30648,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1289,220,,,,第39位,30711,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1290,221,,,,第39位,30748,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1291,221,,,,第39位,30799,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1291,221,,,,第39位,30852,223.265625,1273.375,1291.375,203.265625,f
71,,1-74,28,1,5,,兰,,,,,,1291,224,,,,第39位,30898,223.265625,1273.375,1291.375,203.265625,f
71,,-1,28,1,5,,,,,,,,1263,242,,,,第39位,30949,,,,,f
71,,1-106,28,1,5,,位,,,,,,1161,260,,,,第39位,30999,263.265625,1151.4375,1169.4375,243.265625,f
71,,1-94,28,1,5,,第,,,,,,975,260,,,,第39位,31048,263.265625,967.375,985.375,243.265625,f
71,,1-90,28,1,5,,滑,,,,,,906,255,,,,第39位,31098,263.265625,895.375,913.375,243.265625,f
71,,1-86,28,1,5,,名,,,,,,824,247,,,,第39位,31150,263.265625,823.375,841.375,243.265625,f
71,,-1,28,1,5,,,,,,,,719,239,,,,第39位,31198,,,,,f
71,,-1,28,1,5,,,,,,,,685,241,,,,第39位,31248,,,,,f
71,,1-75,28,1,5,,克,,,,,,636,254,,,,第39位,31298,263.265625,625.375,643.375,243.265625,f
71,,-1,28,1,5,,,,,,,,615,263,,,,第39位,31348,,,,,f
71,,-1,28,1,5,,,,,,,,603,269,,,,第39位,31400,,,,,f
71,,-1,28,1,5,,,,,,,,603,269,,,,第39位,31448,,,,,f
71,,-1,28,1,5,,,,,,,,603,269,,,,第39位,31498,,,,,f
71,,1-75,28,1,5,,克,,,,,,626,256,,,,第39位,31549,263.265625,625.375,643.375,243.265625,f
71,,1-75,28,1,5,,克,,,,,,637,253,,,,第39位,31599,263.265625,625.375,643.375,243.265625,f
71,,1-75,28,1,5,,克,,,,,,637,253,,,,第39位,31648,263.265625,625.375,643.375,243.265625,f
71,,1-75,28,1,5,,克,,,,,,637,253,,,,第39位,31699,263.265625,625.375,643.375,243.265625,f
71,,1-75,28,1,5,,克,,,,,,637,252,,,,第39位,31748,263.265625,625.375,643.375,243.265625,f
71,,1-75,28,1,5,,克,,,,,,640,252,,,,第39位,31799,263.265625,625.375,643.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,669,250,,,,第39位,31850,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,672,250,,,,第39位,31898,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,673,249,,,,第39位,31961,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,673,249,,,,第39位,32008,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,673,249,,,,第39位,32054,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,673,249,,,,第39位,32101,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,669,255,,,,第39位,32149,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,665,258,,,,第39位,32199,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,665,258,,,,第39位,32257,263.265625,661.375,679.375,243.265625,f
71,,1-77,28,1,5,,名,,,,,,665,258,,,,第39位,32302,263.265625,661.375,679.375,243.265625,f
